,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Fragment,0.813432353,0.47624056,0.791459031,0.530106241,4.145237684
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Fragment,0.782537531,0.539150416,0.821546786,0.486582907,5.110633612
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Fragment,0.819585798,0.494328309,0.804006968,0.505857402,6.01362896
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Fragment,0.83490971,0.491626601,0.832202924,0.463953359,5.876119614
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Fragment,0.796361868,0.531383124,0.859524689,0.468746409,5.630817652
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,Charge,0.742034256,0.57047039,0.793923394,0.562285529,4.802747965
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,Charge,0.743952209,0.57793339,0.772739125,0.547162121,5.084832907
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,Charge,0.775345847,0.564491759,0.790591583,0.53843299,5.793983459
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,Charge,0.781037145,0.506634075,0.777379556,0.57442753,2.781857729
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,Charge,0.771171783,0.556821085,0.725972127,0.574329923,4.582969427
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Charge,0.745929188,0.558258581,0.742366817,0.586897256,5.364770174
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Charge,0.745259557,0.582218855,0.736054397,0.586864047,5.458633661
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Charge,0.794496125,0.524975836,0.76700881,0.548245043,4.751955509
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Charge,0.793972858,0.539409188,0.761953804,0.545312778,4.289017677
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Charge,0.756389264,0.577422751,0.812107637,0.520448055,4.11522007
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,Estate,0.716943096,0.599115838,0.797254086,0.556632005,4.988204718
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,Estate,0.673744998,0.653477099,0.744839761,0.579575656,7.18838191
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,Estate,0.733725582,0.610036414,0.786245113,0.544609182,4.796391726
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,Estate,0.739319378,0.556478737,0.729344857,0.622118495,4.391327381
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,Estate,0.750707212,0.578133011,0.676138652,0.63051948,5.242787123
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Estate,0.758907808,0.541840021,0.727314539,0.60368144,3.183593273
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Estate,0.750397114,0.575801752,0.725469105,0.598083958,5.141069412
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Estate,0.752597625,0.572882337,0.765513455,0.551538129,6.034900427
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Estate,0.768866317,0.568293015,0.716487315,0.597846862,6.174926043
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Estate,0.737278465,0.599482491,0.793013744,0.543705144,4.608451366
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,MOE,0.711572249,0.604669906,0.783263377,0.573569839,3.01873827
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,MOE,0.726681915,0.596606043,0.726733694,0.601329238,2.921199799
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,MOE,0.750271078,0.592173241,0.743252004,0.592517072,5.417746067
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,MOE,0.732833936,0.566249086,0.732947069,0.618172543,3.858398199
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,MOE,0.71174215,0.621132813,0.690139441,0.616550259,6.015247107
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,MOE,0.72380877,0.584420471,0.736319657,0.595370705,5.29254818
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,MOE,0.728252219,0.600247103,0.730463911,0.593162514,4.466929436
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,MOE,0.751204141,0.574174646,0.748195791,0.57160588,4.750133038
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,MOE,0.766056797,0.571558687,0.731044697,0.582225634,3.922348261
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,MOE,0.72963499,0.609093963,0.796196697,0.538472207,2.785144329
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,Connectivity,0.799471795,0.501810717,0.827631418,0.520826156,4.073702335
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,Connectivity,0.812169833,0.497751007,0.816919507,0.493541535,4.400776625
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,Connectivity,0.807397649,0.52867759,0.858718709,0.454872862,3.271858692
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,Connectivity,0.829037664,0.444008951,0.827542905,0.513064943,3.917393923
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,Connectivity,0.805682787,0.514185589,0.796779158,0.487097456,5.107874393
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Connectivity,0.842526552,0.439072562,0.801239178,0.518746078,3.770283937
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Connectivity,0.83385338,0.476381678,0.824645761,0.480310349,3.270461559
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Connectivity,0.829703537,0.480575469,0.805070486,0.504356377,5.528098822
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Connectivity,0.831861582,0.496536706,0.834016308,0.46181939,4.865734577
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Connectivity,0.834727805,0.486873149,0.85740233,0.464809178,3.085936308
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,Topology,0.916873725,0.343690572,0.961174579,0.354354507,2.035428047
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,Topology,0.901457856,0.382990023,0.939191522,0.339096604,3.846592903
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,Topology,0.939506938,0.362154028,0.982951808,0.292706284,3.158709288
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,Topology,0.937844401,0.29652639,0.978988572,0.327249918,2.690163851
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,Topology,0.91718608,0.371570967,0.905697372,0.341441165,3.415139437
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Topology,0.898066425,0.365162252,0.894963566,0.400428942,2.927881002
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Topology,0.936920424,0.34489688,0.954204172,0.310663204,2.594745874
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Topology,0.923131406,0.359561597,0.903032578,0.380842961,3.816387177
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Topology,0.915141917,0.396198103,0.925571372,0.344751095,4.142956495
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Topology,0.959510094,0.323242622,0.948978752,0.346767332,2.340987444
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,Kappa,0.971618541,0.27054373,1.042078594,0.251637566,5.135226011
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,Kappa,1.012173987,0.223212654,1.0338913,0.197015307,3.547466755
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,Kappa,1.030350365,0.229987501,1.029138586,0.217384406,2.72496748
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,Kappa,0.976312629,0.23451365,1.034707769,0.240712827,3.620755672
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,Kappa,0.962433344,0.307380926,0.988727028,0.221066716,4.655175924
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Kappa,1.000816053,0.207645351,0.994951469,0.257571608,2.531009436
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Kappa,1.024452395,0.21202433,0.993497006,0.247995304,3.063854694
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Kappa,1.001569415,0.243610884,1.000700652,0.233259297,3.121063948
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Kappa,1.025875678,0.235386697,0.984451341,0.244803178,3.657142878
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Kappa,1.016480669,0.241489751,1.023077596,0.237995927,3.425390005
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,Path,0.866465628,0.416443009,0.912757328,0.419057566,4.506183863
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,Path,0.880542253,0.407305742,0.936769483,0.336710412,2.857867718
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,Path,0.887835709,0.428168225,0.934329022,0.355224597,3.794442654
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,Path,0.879424619,0.373786431,0.916595126,0.403272801,2.991709471
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,Path,0.916482239,0.371595658,0.863988166,0.395800842,2.868887663
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Path,0.907909123,0.348523661,0.911100536,0.377737202,2.493201971
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Path,0.882442479,0.416402336,0.885857181,0.403680898,4.216890335
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Path,0.919814395,0.365240143,0.886780719,0.396146185,3.928825617
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Path,0.922693586,0.380215188,0.903284015,0.371658974,4.444853306
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Path,0.903266553,0.404941144,0.922926595,0.390616192,4.925668955
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,Matrix,0.832413491,0.45913521,0.894253006,0.44239291,4.703581333
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,Matrix,0.818233756,0.488500111,0.881640641,0.415520243,7.062366486
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,Matrix,0.851124062,0.475062905,0.901756448,0.400280826,5.829727888
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,Matrix,0.874225914,0.386458544,0.853921696,0.481733636,5.065841675
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,Matrix,0.873848124,0.428220838,0.843284915,0.424691748,3.608913183
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,Matrix,0.860874067,0.414988892,0.870125912,0.436757256,5.762930393
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,Matrix,0.859729207,0.445015547,0.863603183,0.431572451,4.995638609
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,Matrix,0.858685435,0.444340717,0.869687997,0.420579961,4.753076077
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,Matrix,0.877449375,0.440425357,0.827227434,0.466886844,5.679393768
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,Matrix,0.864391513,0.448151333,0.912258801,0.398969144,4.910591841
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,InfoContent,0.898627011,0.369711001,0.958390472,0.358626267,2.605230808
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,InfoContent,0.890773702,0.395708158,0.915973998,0.365004545,3.585541964
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,InfoContent,0.923874306,0.38305785,0.99617764,0.279674064,4.17560029
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,InfoContent,0.916426928,0.323064141,0.95283047,0.355211699,2.660046816
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,InfoContent,0.898533182,0.395946306,0.889002106,0.360454666,2.779972076
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,InfoContent,0.924468742,0.325620406,0.934643872,0.349847799,2.881446362
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,InfoContent,0.914898859,0.36904758,0.932695996,0.336310369,2.038682699
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,InfoContent,0.958799667,0.312198326,0.907875682,0.368600974,3.803601503
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,InfoContent,0.927988907,0.37303712,0.898049305,0.373496509,3.096170425
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,InfoContent,0.943181156,0.34544472,0.942163036,0.356082494,3.414614439
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,MorganFP,0.689839872,0.628273204,0.735823185,0.621643214,12.45418715
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,MorganFP,0.69647771,0.629293811,0.690942108,0.637674844,12.60075879
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,MorganFP,0.714606282,0.630180441,0.714867294,0.62312347,15.16247082
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,MorganFP,0.688783554,0.61710445,0.703124122,0.648575446,15.00218987
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,MorganFP,0.709147232,0.624760646,0.675519473,0.630961283,10.2998054
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,MorganFP,0.690819932,0.620703272,0.694398655,0.639306457,13.35116601
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,MorganFP,0.68128054,0.650148334,0.690610563,0.638233356,15.75044584
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,MorganFP,0.721191502,0.609703524,0.727133729,0.596820193,15.76502895
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,MorganFP,0.733437799,0.606725767,0.695913496,0.620381345,11.84208417
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,MorganFP,0.722568256,0.61679023,0.757212557,0.587790086,15.72385955
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,RDkitFP,0.687188452,0.63182484,0.733238243,0.624348707,10.79880023
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,RDkitFP,0.719150981,0.605438453,0.675504598,0.653805449,11.03397012
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,RDkitFP,0.739421431,0.606051733,0.684296521,0.6549118,20.77590871
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,RDkitFP,0.700577472,0.604436022,0.714168917,0.637923824,10.46304727
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,RDkitFP,0.692041555,0.641572797,0.665048944,0.644763897,14.225564
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,RDkitFP,0.698476945,0.612525041,0.697426922,0.635693738,10.26988101
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,RDkitFP,0.697921991,0.63432861,0.679485138,0.648600659,15.63039136
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,RDkitFP,0.707126684,0.624364682,0.733445625,0.587173661,11.29127169
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,RDkitFP,0.708445682,0.633534323,0.714768672,0.603343479,15.10391665
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,RDkitFP,0.713205642,0.625705287,0.777910015,0.564081738,12.55247355
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,AtomPairFP,0.687531989,0.63230005,0.73971644,0.618644929,13.63888693
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,AtomPairFP,0.69065913,0.635774525,0.687584016,0.641701123,14.45320463
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,AtomPairFP,0.70078339,0.643926632,0.72548628,0.611970512,19.23912644
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,AtomPairFP,0.696434546,0.608070775,0.709803485,0.643281479,11.76978827
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,AtomPairFP,0.69074049,0.644351165,0.640601852,0.668556824,20.17205596
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,AtomPairFP,0.683311446,0.629192325,0.696143879,0.637795213,21.11074066
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,AtomPairFP,0.671907633,0.659552936,0.667251612,0.65989697,19.55219412
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,AtomPairFP,0.697427797,0.632768085,0.726299483,0.596357826,15.63239408
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,AtomPairFP,0.736085809,0.604659737,0.69875478,0.618686198,17.80427265
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,AtomPairFP,0.70828843,0.630405983,0.762433692,0.579802584,15.71025634
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,TorsionFP,0.70825115,0.610168448,0.749239347,0.60847304,15.58629823
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,TorsionFP,0.699898284,0.62572712,0.71068713,0.616551727,13.67623043
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,TorsionFP,0.730159847,0.613844675,0.726766471,0.611374605,17.24000859
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,TorsionFP,0.701041544,0.604109772,0.73545289,0.616841217,15.85466099
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,TorsionFP,0.690509772,0.642939815,0.65426483,0.653710384,17.50939631
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,TorsionFP,0.719497892,0.591091066,0.696300331,0.636733946,16.49948764
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,TorsionFP,0.69319062,0.638215826,0.692704053,0.63386526,17.43743491
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,TorsionFP,0.714069491,0.61579598,0.733612586,0.588837736,17.41860867
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,TorsionFP,0.718587822,0.622185373,0.706513581,0.611450221,16.10156083
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,TorsionFP,0.733315917,0.602896519,0.75793262,0.584135683,11.22010684
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,AvalonFP,0.663546082,0.656509171,0.730859323,0.626490539,13.75765443
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,AvalonFP,0.676214171,0.650379299,0.664580042,0.665031766,13.34780884
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,AvalonFP,0.706493859,0.639054295,0.667232303,0.673615369,15.9668169
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,AvalonFP,0.691889787,0.613745313,0.674460306,0.677198443,14.17685246
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
