,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_neighbors,weights
0,knn,16,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.871181845,0.863697867,"[0.8537954344773679, 0.8689168776026782, 0.8860634654085536, 0.8759516013851274]","[0.8445333681295579, 0.8554357981395475, 0.8734181852088662, 0.8814041169805212]",34.52176809,3,uniform
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_neighbors,weights
0,knn,32,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.880534599,0.890500616,"[0.8605901356566483, 0.8773085104941534, 0.889669250852515, 0.8945705002184361]","[0.882781926811053, 0.8904715929179473, 0.8851745541244322, 0.9035743888685065]",34.55390406,3,uniform
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_neighbors,weights
0,knn,64,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.89918356,0.896690466,"[0.8825757575757576, 0.8986092651049453, 0.9062892829441814, 0.909259934132383]","[0.8911969360308736, 0.8917946420085, 0.8971687180306905, 0.9066015693583459]",34.74880147,5,distance
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_neighbors,weights
0,knn,128,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.873679937,0.873617425,"[0.8691005198803403, 0.8768080054274084, 0.8676472547530544, 0.8811639693992636]","[0.8525009167583424, 0.8758944757179659, 0.8768315750213129, 0.8892427315753888]",34.78515053,3,uniform
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_neighbors,weights
0,knn,256,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.869474475,0.887668098,"[0.8566400786881215, 0.8564165205044685, 0.8714844950365411, 0.8933568075117371]","[0.8790723981900452, 0.8729063800948784, 0.8886272050385633, 0.9100664075153873]",34.77454209,3,uniform
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_neighbors,weights
0,knn,512,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.877573569,0.877361737,"[0.8591630099390631, 0.8730319325867613, 0.8860775983005331, 0.8920217350319158]","[0.8675036075036074, 0.8833163091590057, 0.8760257366654234, 0.882601293837249]",34.70646286,3,uniform
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,1,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.921715792,0.919456636,"[0.9154374537155985, 0.9262755349017331, 0.914348701939753, 0.9308014755197853]","[0.9219455501425856, 0.9113572082473663, 0.9221798445063811, 0.9223439426581576]",363.6846297,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,2,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.917541738,0.915917984,"[0.9160250203636251, 0.9163576260121951, 0.9130827248656023, 0.9247015795185082]","[0.9061108362196932, 0.9172819391739536, 0.9145618573886141, 0.925717303291674]",368.2295382,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,4,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.917922441,0.923437091,"[0.9101695175741927, 0.9133841905808433, 0.9168207953037674, 0.9313152610441767]","[0.9257047724750278, 0.9190105663682899, 0.9257461045279447, 0.9232869205163595]",363.4458272,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,8,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.91304471,0.923673656,"[0.9059232414448668, 0.9017232021709634, 0.9161139082021363, 0.9284184868970345]","[0.9163125959717936, 0.9220634855284287, 0.9238534679344419, 0.9324650750835379]",363.1854708,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,16,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.921732263,0.918583507,"[0.910321642082712, 0.9206540377235242, 0.9279517012514493, 0.9280016707762373]","[0.906615632203906, 0.916110381433388, 0.9224411231884059, 0.9291668914908542]",367.9796736,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,32,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.912097319,0.928920421,"[0.9021605660156707, 0.9076528054415132, 0.91693640771526, 0.921639498689384]","[0.9232225541448843, 0.9271091136555251, 0.9289396219880923, 0.9364103922927454]",366.3289089,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,64,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.925626994,0.923694409,"[0.9226598173515982, 0.9195810489007032, 0.9272178983123379, 0.9330492117481913]","[0.9209083732896737, 0.9228447866172416, 0.9257479486359761, 0.9252765285037073]",367.3256059,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,128,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.917274132,0.920905738,"[0.9127530423165172, 0.9154070556309363, 0.912886206483073, 0.9280502221678693]","[0.9155298863219656, 0.9209726443768997, 0.9197370524296675, 0.9273833671399595]",364.0669365,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,256,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.912399122,0.925381455,"[0.9076644074569289, 0.9057253821097468, 0.9134367442916883, 0.9227699530516433]","[0.9220927601809954, 0.9184854017122388, 0.9246016919751275, 0.9363459669582119]",364.4415033,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,512,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.92092452,0.925644323,"[0.9154210534476609, 0.915501302805189, 0.9220376234184403, 0.930738102292009]","[0.9205916305916306, 0.9253251617296561, 0.9310425214472212, 0.9256179775280898]",367.5717034,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
