file name:ChblClass7758_fillNullWith0.csv, cols:act4
params_2022-05-14-23_28_16
model,fp_types,test_roc_auc
xgb,AvalonFP_MorganFP_AtomPairFP,0.9319773262967226
file name:ChblClass7758_fillNullWith0.csv, cols:act1_act2_act3_act4
params_2022-05-14-23_28_16
model,fp_types,test_roc_auc
xgb,AvalonFP_MorganFP_AtomPairFP,0.9247897455519369
