,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,AvalonFP_AtomPairFP,0.6576029741345231,0.6626783961146655,0.7052844587637611,0.6531173276647848,28.93967366218567
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,AvalonFP_AtomPairFP,0.6759661825085691,0.6510748538841734,0.6594250706642475,0.6702750783498042,23.33968424797058
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,AvalonFP_AtomPairFP,0.7057537556792204,0.638681377277027,0.6803484080457983,0.6616234738317083,18.582723140716553
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,AvalonFP_AtomPairFP,0.6809249864636618,0.6251626248465786,0.6658028343321145,0.685676133949852,22.396905422210693
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,AvalonFP_AtomPairFP,0.6891627530269138,0.6458020175981715,0.6135268669723037,0.696228918943234,22.80803918838501
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,AvalonFP_AtomPairFP,0.6658990272381771,0.6477303281147584,0.6810586254377511,0.6533882824132092,29.141969680786133
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,AvalonFP_AtomPairFP,0.6507435067597187,0.6808399658738367,0.6490160212188485,0.6784549954602621,30.492903470993042
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,AvalonFP_AtomPairFP,0.6767482748008176,0.6554804686856304,0.7045077485575842,0.6198875442593791,32.4909508228302
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,AvalonFP_AtomPairFP,0.714398149307401,0.6276556374062245,0.6727453326042229,0.6494263182679783,27.681643962860107
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,AvalonFP_AtomPairFP,0.6994763146954045,0.6383596595976597,0.7398113649812631,0.6036986803862793,19.43231987953186
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,AvalonFP_RDkitFP,0.6687079374337775,0.6512055750698167,0.6953790752152937,0.662324354758939,21.50117254257202
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,AvalonFP_RDkitFP,0.6762086796155142,0.6505179745555152,0.6516026160525873,0.678081398792907,21.60318875312805
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,AvalonFP_RDkitFP,0.701125163908277,0.6437520201085236,0.6693951665541594,0.6709312822591345,21.201701164245605
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,AvalonFP_RDkitFP,0.6755631808122338,0.6321897784169497,0.6722844583185157,0.679469007596378,23.781660318374634
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,AvalonFP_RDkitFP,0.6894666551475324,0.645408741752684,0.6298335209635869,0.681042487287625,29.241057872772217
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,AvalonFP_RDkitFP,0.6732130015867824,0.6398261496863906,0.696090060151336,0.6370304778621435,19.95793581008911
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,AvalonFP_RDkitFP,0.6671576714333585,0.6646490448311709,0.6499205747592414,0.6781926499006671,29.520193338394165
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,128,AvalonFP_RDkitFP,0.6784086934191649,0.6555337874364602,0.7152859505954958,0.6091795972189036,29.5428626537323
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,256,AvalonFP_RDkitFP,0.70077058461908,0.6414086225679362,0.6768083123662635,0.6424309835228529,27.543807983398438
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,512,AvalonFP_RDkitFP,0.6975333679563029,0.6408739009184704,0.7531665591720081,0.5912275966865201,17.31769609451294
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,1,AvalonFP_MorganFP,0.649348273596593,0.6713533455210384,0.6788719351260354,0.678234652729339,28.44809103012085
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,2,AvalonFP_MorganFP,0.6716692206410646,0.6552335008411542,0.6594070810589203,0.6701188000241407,20.508405447006226
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,4,AvalonFP_MorganFP,0.6913745070368165,0.6549053908177476,0.6660778954987515,0.673074472513092,28.697490453720093
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,8,AvalonFP_MorganFP,0.6739946560798559,0.6346970580831383,0.6494537345158038,0.7007417645641347,28.492706537246704
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,16,AvalonFP_MorganFP,0.6709299525956585,0.6634878213836191,0.6083775817686159,0.7008097487513718,28.720388412475586
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,32,AvalonFP_MorganFP,0.6673807915221519,0.6462954940422727,0.6883365247611483,0.6460353386065428,23.41232442855835
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time
0,xgb,64,AvalonFP_MorganFP,0.6605247439646473,0.6711469511492203,0.643283568401758,0.6845879300657127,27.908480882644653
