0,fingerprint_path,64,yes,0.17588610442638902,0.7142880000238351,0.7593467882458645,0.9779731658900004,0.6244085384127936,0.5903266330726602,322337,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,fingerprint_path,128,yes,0.16965456019559055,0.7739766974379712,0.7749213677055863,0.9816042988758072,0.5638765660763925,0.583487211452602,322337,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,fingerprint_path,256,yes,0.2307373703767587,0.7866770024169185,0.8284916027733623,0.9779821397230771,0.5538222193970018,0.5449492060037936,322337,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,fingerprint_path,512,yes,0.17642742867581712,0.8309761119485464,0.7681702125189194,0.9795758829499885,0.5280531082115032,0.5904777054353112,322337,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,1,no,0.15615210586096928,0.734620467866524,0.7967199698603283,0.9818170361958142,0.5965529163719764,0.5701389179781723,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,2,no,0.16716811932047568,0.7577535320946154,0.7276545026165527,0.979888077307184,0.5854080590405073,0.6210119364004957,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,4,no,0.17037106450403722,0.7662178187424605,0.7894528752250798,0.9806976267580466,0.5922641240690579,0.5646099740820043,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,8,no,0.16252454197595045,0.7631855003557761,0.7367525193218202,0.9809337990611293,0.5575792709959301,0.6289251000004483,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,16,no,0.16848419674424955,0.7805360988980061,0.6660253606460425,0.9798448357465742,0.5625710411981643,0.6517871442704067,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,32,yes,0.181628413410983,0.7724531486174325,0.7819646260624199,0.9788856390422023,0.591660943361769,0.5527515767036618,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,64,yes,0.23608353314305883,0.7280503287419002,0.7725712875862473,0.9773065541155704,0.6309791008947645,0.5984257167448377,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,128,yes,0.17598048109593767,0.7818868381964672,0.7944809403909573,0.9806076971755133,0.5611320876999355,0.5668563934753291,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,256,yes,0.20487977758201045,0.748019815514971,0.8330244194237242,0.9791192040440413,0.5851006956815915,0.5421719121556973,803681,300,128,0.0001,0
,stype,seed,reverse_V_test,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,trainable params,best_epoch,batch_size,lr,weight_decay
0,both_path,512,yes,0.18346397215334462,0.8185147339054328,0.7596293790555713,0.9793032975310394,0.5400373824879722,0.5946826149087027,803681,300,128,0.0001,0
